Zip_Code,lat,long,Metro,City,Population,Home_Ownership,Renter,Poverty_Black,Poverty_Hispanic,Poverty_White,Black_Insurance_Coverage,Hispanic_Insurance_Coverage,White_Insurance_Coverage,Foreign_Born,Total_Income,Total_Income_Black,Total_Income_Hispanic,Total_Income_White,Population_White,Population_Black,Population_Asian,Population_Other,Housing_Price,HomePriceCat,IncomeBracket,PopDem,PopType,Ethnicity,HousingType,BelowPoverty
92592,33.495343,-117.07657,Riverside-San Bernardino-Ontario,Temecula,82551,60386,21109,12468,20353,45976,3670,20425,45526,3716,24105,1233,4874,15276,58194,3742,8078,5861,448533.3333,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,White
92675,33.500843,-117.65866,Los Angeles-Long Beach-Anaheim,San Juan Capistrano,36686,24961,11149,8239,13137,21043,194,13138,21027,194,12390,21,2752,8955,25390,194,1257,8394,818208.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92591,33.52775,-117.12056,Riverside-San Bernardino-Ontario,Temecula,40601,22689,17466,5842,11777,22033,2505,11698,21952,2501,12965,867,2732,8185,28739,2598,2591,3609,433258.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92677,33.531938,-117.7025,Los Angeles-Long Beach-Anaheim,Laguna Niguel,66077,44359,20772,13699,11005,43958,1330,11070,44070,1330,25338,446,2990,18764,50189,1331,6506,3562,919516.6667,AboveMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,White
92651,33.535325,-117.77192,Los Angeles-Long Beach-Anaheim,Laguna Beach,24828,16190,8385,3287,1959,20427,189,1959,20455,201,11035,55,611,9707,22016,201,1272,485,2212658.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92254,33.543836,-115.99404,Riverside-San Bernardino-Ontario,Mecca,11550,6615,4747,5965,11188,362,0,11188,362,0,2816,0,2734,82,4138,0,0,7277,147041.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Owners,Hispa
92539,33.55055,-116.67362,0,0,4726,2790,1853,451,899,3178,1,899,3190,0,1582,0,184,1133,3573,1,182,498,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92562,33.568617,-117.25264,Riverside-San Bernardino-Ontario,Murrieta,63032,42990,19267,8163,15655,35903,3241,15625,35735,3247,19712,1007,3671,12998,44789,3281,4536,5110,415033.3333,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92694,33.570763,-117.63463,Los Angeles-Long Beach-Anaheim,Ladera Ranch,27582,20619,6437,4133,4435,18197,510,4446,18267,510,8030,132,1023,5710,21943,510,3173,516,912341.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92563,33.571185,-117.15362,Riverside-San Bernardino-Ontario,Murrieta,64686,44552,17809,10204,18716,28365,4208,18787,28195,4288,17466,1325,3571,9953,38140,4534,7541,7267,409716.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92656,33.581533,-117.72474,Los Angeles-Long Beach-Anaheim,Aliso Viejo,52372,31983,19274,11560,9016,31318,1150,9111,31451,1112,19297,349,2481,13058,36627,1150,8024,2544,785958.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92625,33.600172,-117.86823,Los Angeles-Long Beach-Anaheim,Newport Beach,12323,9026,3195,1487,1032,10144,95,1032,10152,95,5808,25,322,5214,10728,95,734,313,2814616.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92661,33.601822,-117.89966,Los Angeles-Long Beach-Anaheim,Newport Beach,3426,1734,1674,346,272,2903,0,272,2903,0,1616,0,112,1387,3106,0,34,49,2819766.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92653,33.602823,-117.71295,Los Angeles-Long Beach-Anaheim,Laguna Hills,29554,19798,8967,7637,6313,17229,473,6313,17229,473,9732,171,1530,6560,20961,484,4239,2011,818858.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92662,33.606271,-117.89243,Los Angeles-Long Beach-Anaheim,Newport Beach,2799,1552,1247,154,68,2695,11,68,2695,11,1425,0,28,1361,2752,11,27,0,2682908.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92657,33.610717,-117.8325,Los Angeles-Long Beach-Anaheim,Newport Coast,9947,8110,1774,3040,679,7151,0,679,7151,0,3912,0,191,2860,7593,0,1647,75,3254616.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92691,33.611272,-117.66681,Los Angeles-Long Beach-Anaheim,Mission Viejo,50287,37406,10952,9434,9456,32885,667,9507,32959,667,16665,216,2330,12268,39881,673,4976,1962,709683.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92595,33.614385,-117.2608,Riverside-San Bernardino-Ontario,Wildomar,32647,22484,9719,5259,12257,16134,1666,12306,16148,1648,9240,430,2614,5630,23200,1676,1447,4628,384508.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92692,33.615462,-117.64093,Los Angeles-Long Beach-Anaheim,Mission Viejo,48485,36935,11029,9571,7324,32573,868,7324,32586,868,17983,251,1925,13645,37915,885,5456,1567,758150,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92663,33.619221,-117.93087,Los Angeles-Long Beach-Anaheim,Newport Beach,21657,10098,10970,2036,2183,17523,121,2183,17537,121,10018,36,668,8598,18970,133,932,810,2388250,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
92225,33.628333,-114.61905,Riverside-San Bernardino-Ontario,Blythe,21966,8665,6786,3899,8909,4949,1385,8960,4972,1385,6009,550,2736,2515,11578,2605,452,6096,145950,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92561,33.632049,-116.55878,Riverside-San Bernardino-Ontario,Mountain Center,1812,1515,269,91,396,1277,13,396,1277,13,787,2,118,649,1613,13,18,56,346775,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92660,33.634821,-117.87453,Los Angeles-Long Beach-Anaheim,Newport Beach,36406,21363,14638,5489,2622,29848,308,2622,29848,308,15153,174,970,12593,31747,308,3088,450,1959691.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92679,33.639227,-117.58518,Los Angeles-Long Beach-Anaheim,Coto de Caza,32738,28265,4146,5072,3784,24195,352,3784,24183,352,10762,116,987,8526,27284,352,3078,513,907708.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92688,33.639994,-117.60351,Los Angeles-Long Beach-Anaheim,Rancho Santa Margarita,45062,31331,13137,8151,8996,27396,1127,8996,27418,1127,16090,395,2612,10631,34045,1127,5705,1754,720850,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92630,33.640223,-117.69108,Los Angeles-Long Beach-Anaheim,Lake Forest,62230,40601,20349,15300,17080,32436,1418,17089,32420,1418,21211,427,3897,13736,41465,1419,8971,6672,716691.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,White
92627,33.647028,-117.91506,Los Angeles-Long Beach-Anaheim,Costa Mesa,62184,20241,40096,16490,27345,29403,380,27389,29448,371,21860,106,6545,13648,42451,401,2551,13718,845008.3333,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
92603,33.648871,-117.764637,Los Angeles-Long Beach-Anaheim,Irvine,20741,14050,6253,6749,1541,10420,151,1541,10420,151,7816,34,384,4866,11525,151,7725,192,1775083.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92612,33.650813,-117.81771,Los Angeles-Long Beach-Anaheim,Irvine,32083,8967,21797,13227,3058,14348,850,3256,14891,794,12594,271,988,6824,16751,850,12138,1148,819833.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
92596,33.653216,-117.07986,Riverside-San Bernardino-Ontario,Winchester,28039,20881,6820,4443,8753,13251,1733,8704,12992,1733,7556,515,1638,4494,18693,1733,2790,2808,402025,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92618,33.659639,-117.73948,Los Angeles-Long Beach-Anaheim,Irvine,34704,14686,18944,13973,2110,15315,885,2114,15392,885,14045,268,731,7217,17239,910,14558,575,1256358.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
92584,33.66035,-117.18987,Riverside-San Bernardino-Ontario,Menifee,51523,40321,10464,6968,17096,24894,3909,17104,24861,3945,14671,1186,3656,8548,33208,3998,3393,6129,365666.6667,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92646,33.666269,-117.9693,Los Angeles-Long Beach-Anaheim,Huntington Beach,55869,41535,13512,7133,7246,39202,497,7264,39236,497,21402,214,2410,15943,43649,498,6294,2201,834541.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,White
92648,33.673468,-118.00243,Los Angeles-Long Beach-Anaheim,Huntington Beach,47424,25764,20929,8083,8147,31735,480,8147,31756,480,19576,123,2284,14684,37109,495,5303,2139,1059391.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92678,33.673979,-117.59457,0,0,518,231,243,63,52,415,0,52,415,0,221,0,22,190,440,1,31,46,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
92253,33.675373,-116.29649,Riverside-San Bernardino-Ontario,La Quinta,39955,26307,13207,6082,13400,23353,810,13513,23353,810,14911,275,3483,10490,31706,810,1444,4554,398616.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92530,33.675893,-117.34946,Riverside-San Bernardino-Ontario,Lake Elsinore,57204,31614,24645,13347,32818,18785,2110,33040,18896,2110,15161,691,6602,6990,30635,2110,1808,19596,315458.3333,BelowMedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92626,33.677224,-117.90863,Los Angeles-Long Beach-Anaheim,Costa Mesa,51251,22962,26996,11476,13633,26445,1426,13690,26545,1414,18889,549,3720,11283,37629,1434,7203,2292,767441.6667,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,White
92236,33.679872,-116.17656,Riverside-San Bernardino-Ontario,Coachella,44523,27451,16553,17482,43354,876,255,43396,876,255,12953,75,12479,372,13427,255,28,30302,223775,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Other,Owners,Hispa
92614,33.680408,-117.82592,Los Angeles-Long Beach-Anaheim,Irvine,25271,11297,13712,9913,2710,11811,349,2699,11818,349,9247,186,656,5032,13975,349,9176,401,891991.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
92610,33.685479,-117.6669,Los Angeles-Long Beach-Anaheim,Lake Forest,12025,9538,2332,2505,1457,6846,231,1457,6846,231,4180,96,414,2589,7965,231,3021,147,771258.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92604,33.68762,-117.78852,Los Angeles-Long Beach-Anaheim,Irvine,28656,17126,11196,10151,3610,13353,325,3619,13364,311,9860,84,942,5433,15677,325,9875,952,826575,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92587,33.692876,-117.25038,Riverside-San Bernardino-Ontario,Canyon Lake,17095,12280,4640,2178,5001,11227,110,5022,11235,110,5668,9,1120,4299,13207,110,450,3019,368933.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92606,33.695576,-117.80588,Los Angeles-Long Beach-Anaheim,Irvine,23895,10532,12806,10696,2317,9789,696,2317,9789,696,8205,236,677,3821,11347,696,9592,792,873541.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,Black
92532,33.696543,-117.3247,Riverside-San Bernardino-Ontario,Lake Elsinore,22770,16600,5844,4642,8727,8896,1253,8734,8969,1253,6291,441,1978,3101,12363,1253,2034,4815,369600,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92210,33.70129,-116.34148,Riverside-San Bernardino-Ontario,Indian Wells,5060,4485,565,543,191,4533,54,191,4533,54,2611,28,114,2364,4633,54,223,91,1066216.667,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92586,33.70602,-117.1974,Riverside-San Bernardino-Ontario,Menifee,20186,13226,6607,2749,5219,12121,1256,5241,12176,1249,9317,638,1734,6425,15544,1264,943,1762,239875,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92708,33.708618,-117.95629,Los Angeles-Long Beach-Anaheim,Fountain Valley,57779,39086,17651,17161,10254,26333,279,10315,26361,279,18856,151,2391,10325,31974,288,18722,3899,763133.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,White
92544,33.708843,-116.90948,Riverside-San Bernardino-Ontario,Hemet,47880,29945,16921,6194,17882,24380,2169,17926,24468,2162,15435,566,4112,9938,37436,2199,885,3855,238441.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92620,33.714889,-117.7633,Los Angeles-Long Beach-Anaheim,Irvine,48752,29055,18926,21543,3026,16318,1127,3026,16324,1127,18112,409,1252,7079,17725,1127,26037,1391,996175,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
92201,33.715271,-116.235,Riverside-San Bernardino-Ontario,Indio,64283,38210,24360,19283,47398,12786,1909,47513,12843,1833,21253,389,13876,6472,31057,1954,1264,27859,256975,BelowMedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92260,33.715672,-116.38496,Riverside-San Bernardino-Ontario,Palm Desert,34091,18648,15123,7166,10238,20899,676,10248,20899,693,15577,293,3034,11261,27784,695,1529,2740,439291.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90742,33.718167,-118.07179,0,0,705,291,414,93,52,582,0,52,582,0,387,0,11,329,628,0,37,6,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
92707,33.719118,-117.87143,Los Angeles-Long Beach-Anaheim,Santa Ana,62408,31120,30023,27334,50222,5769,677,50668,5769,677,13787,184,9839,2235,35187,682,4382,20799,478916.6667,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92649,33.720017,-118.04614,Los Angeles-Long Beach-Anaheim,Huntington Beach,34276,21188,12580,4860,4738,22857,355,4763,22855,302,14282,63,1653,10380,26136,355,4453,1210,918616.6667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92704,33.724167,-117.90623,Los Angeles-Long Beach-Anaheim,Santa Ana,90525,48144,40893,42636,64301,7952,852,64888,7966,852,20072,284,11903,3524,39708,859,16069,32018,535166.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Owners,Hispa
92647,33.725167,-118.00509,Los Angeles-Long Beach-Anaheim,Huntington Beach,62141,26629,34352,13129,18381,31674,1386,18479,31654,1386,21062,484,4473,12874,42001,1386,7797,7254,719550,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,White
90743,33.72975,-118.0863,0,0,248,144,104,15,20,213,6,20,213,6,125,0,9,107,233,6,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
90731,33.732368,-118.28905,Los Angeles-Long Beach-Anaheim,Los Angeles,61789,18650,40430,15290,34018,16932,4146,34016,16875,4144,22373,1891,9984,8470,35053,4356,3124,13377,609766.6667,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,White,Renters,Hispa
92602,33.73297,-117.76932,Los Angeles-Long Beach-Anaheim,Irvine,26351,15295,10825,11027,2620,8621,375,2677,8788,375,8862,118,932,3236,10176,375,12322,816,1071383.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Owners,Black
92543,33.73542,-116.97401,Riverside-San Bernardino-Ontario,Hemet,37825,17350,19607,6196,19644,13270,3380,19697,13270,3308,12990,1297,4919,6327,26736,3395,614,4867,185016.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
90732,33.736718,-118.31123,Los Angeles-Long Beach-Anaheim,Los Angeles,22408,14795,7041,4458,6647,11250,901,6640,11202,901,8610,437,1704,5319,15665,932,2445,1483,761375,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92545,33.736743,-117.0217,Riverside-San Bernardino-Ontario,Hemet,41738,26025,15231,6433,15309,19880,3142,15303,19856,3183,15105,960,3796,9575,31886,3188,1881,2249,254208.3333,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92782,33.739571,-117.78618,Los Angeles-Long Beach-Anaheim,Tustin,23956,14769,8962,7521,4446,9134,322,4446,9158,322,8422,124,1170,3782,11172,322,8684,2038,1063233.333,AboveMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92780,33.741651,-117.82127,Los Angeles-Long Beach-Anaheim,Tustin,61615,26564,33760,20787,29977,18392,1763,30004,18385,1763,19705,490,7080,8227,28332,1778,9327,18927,691383.3333,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
92585,33.742936,-117.17432,Riverside-San Bernardino-Ontario,Menifee,21077,15618,5107,3725,10015,7672,1634,10064,7690,1634,5889,481,2224,2829,12510,1634,1036,4547,334558.3333,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92676,33.743168,-117.63563,Los Angeles-Long Beach-Anaheim,Silverado,2088,1736,328,224,292,1642,17,292,1642,17,849,6,62,726,1869,17,79,21,643558.3333,MedianHomePrice,LowIncome,Rural,NativeBorn,White,Owners,White
92655,33.745166,-117.98569,Los Angeles-Long Beach-Anaheim,Westminster,8846,3554,5189,4423,2752,1097,24,2752,1097,24,2526,0,608,518,2889,24,4725,881,586716.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
92701,33.747017,-117.86248,Los Angeles-Long Beach-Anaheim,Santa Ana,51732,12872,37545,23710,44975,2957,412,45504,2957,399,12693,165,10076,1547,28921,421,2227,18964,493075,MedianHomePrice,MiddleIncome,Urban,NativeBorn,White,Renters,Hispa
92703,33.747067,-117.90433,Los Angeles-Long Beach-Anaheim,Santa Ana,71963,31382,37053,36397,54217,2474,533,55185,2526,533,13705,135,9764,813,15802,655,11617,42566,484425,MedianHomePrice,MiddleIncome,Urban,NativeBorn,Other,Renters,Hispa
92548,33.749656,-117.11706,0,0,8256,4474,3529,2113,4999,2994,0,4986,2994,0,2300,0,1041,1211,6655,0,24,1258,0,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,Hispa
92549,33.750795,-116.72562,Riverside-San Bernardino-Ontario,Idyllwild,2689,1601,1044,272,236,2291,51,236,2293,51,1266,0,44,1158,2515,51,64,14,272941.6667,BelowMedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92683,33.751418,-117.99392,Los Angeles-Long Beach-Anaheim,Westminster,91758,49313,41146,41798,21709,22365,831,21769,22356,831,27700,303,5128,9096,36717,832,44028,5892,619183.3333,MedianHomePrice,UpperMiddleIncome,Urban,NativeBorn,Asian,Owners,Black
92203,33.75307,-116.24688,Riverside-San Bernardino-Ontario,Indio,30945,20804,9755,5810,14172,14266,577,14185,14248,577,11219,168,3988,6675,21312,577,1205,6336,335216.6667,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90275,33.758216,-118.36425,Los Angeles-Long Beach-Anaheim,Rancho Palos Verdes,42606,33245,8598,11819,4511,22461,834,4541,22471,819,15838,300,1155,9828,25660,834,12253,935,1353266.667,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90740,33.759283,-118.08239,Los Angeles-Long Beach-Anaheim,Seal Beach,24443,17769,6247,3748,2958,17568,323,2957,17475,327,12422,140,1043,9784,19569,347,2453,712,974750,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92211,33.759409,-116.32317,Riverside-San Bernardino-Ontario,Palm Desert,25015,17932,6857,3705,3295,19448,434,3295,19448,434,12726,184,1117,10959,21976,437,881,366,361650,BelowMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
90803,33.761117,-118.12986,Los Angeles-Long Beach-Anaheim,Long Beach,32116,15448,16310,3783,5138,21985,1311,5138,22013,1304,16838,629,2424,12254,25947,1327,2525,791,1043558.333,AboveMedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Renters,White
92705,33.762117,-117.81828,Los Angeles-Long Beach-Anaheim,North Tustin,46833,30236,15544,11521,18683,21909,696,18687,21909,696,14940,241,4546,8785,33983,706,4545,5502,905750,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,White,Owners,White
92270,33.762944,-116.42249,Riverside-San Bernardino-Ontario,Rancho Mirage,17975,13959,3880,2522,1809,14703,450,1809,14705,449,9402,200,584,8300,16054,465,558,374,667991.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Owners,White
92843,33.763033,-117.9355,Los Angeles-Long Beach-Anaheim,Garden Grove,45198,20773,23691,22837,20557,4033,225,20650,4033,225,11703,72,4309,1770,13149,235,19421,11218,548633.3333,MedianHomePrice,MiddleIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
92844,33.765516,-117.9731,Los Angeles-Long Beach-Anaheim,Garden Grove,24050,10684,12875,13291,5090,3131,356,5061,3131,356,6572,144,1142,1155,5383,357,15004,2635,563233.3333,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Asian,Renters,Black
92706,33.765916,-117.88139,Los Angeles-Long Beach-Anaheim,Santa Ana,35276,16395,17846,13591,24946,5693,304,25253,5705,304,9124,163,5460,2447,12857,321,3294,17400,608816.6667,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,Other,Renters,Hispa
90831,33.767817,-118.199401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BelowMedianHomePrice,LowIncome,Rural,NativeBorn,White,Renters,White
90802,33.769018,-118.19225,Los Angeles-Long Beach-Anaheim,Long Beach,40226,7465,31410,9303,14467,14135,6412,14471,14084,6418,20711,3517,5316,8883,23112,6507,3692,4071,519216.6667,MedianHomePrice,UpperMiddleIncome,Semi-Urban,NativeBorn,White,Renters,Hispa
90814,33.771167,-118.14482,Los Angeles-Long Beach-Anaheim,Long Beach,18175,6710,11102,2965,4359,9760,1697,4366,9823,1697,8927,795,1656,5547,12801,1734,1466,966,803325,MedianHomePrice,LowIncome,Semi-Urban,NativeBorn,White,Renters,White
