Zip_Code,Metro,City,Population_2012,Home_Ownership_2012,Renter_2012,Foreign_Born_2012,Poverty_Black_2012,Poverty_Hispanic_2012,Poverty_White_2012,Black_Insurance_Coverage_2012,Black_No_Insurance_Coverage_2012,Hispanic_Insurance_Coverage_2012,Hispanic_No_Insurance_Coverage_2012,White_Insurance_Coverage_2012,White_No_Insurance_Coverage_2012,Total_Income_2012,Total_Income_Black_2012,Total_Income_Hispanic_2012,Total_Income_White_2012,Population_Black_2012,Population_White_2012,Population_Hispanic_2012,Population_Other_2012,Population_2013,Home_Ownership_2013,Renter_2013,Foreign_Born_2013,Poverty_Black_2013,Poverty_Hispanic_2013,Poverty_White_2013,Black_Insurance_Coverage_2013,Black_No_Insurance_Coverage_2013,Hispanic_Insurance_Coverage_2013,Hispanic_No_Insurance_Coverage_2013,White_Insurance_Coverage_2013,White_No_Insurance_Coverage_2013,Total_Income_2013,Total_Income_Black_2013,Total_Income_Hispanic_2013,Total_Income_White_2013,Population_Black_2013,Population_White_2013,Population_Hispanic_2013,Population_Other_2013,Population_2014,Home_Ownership_2014,Renter_2014,Foreign_Born_2014,Poverty_Black_2014,Poverty_Hispanic_2014,Poverty_White_2014,Black_Insurance_Coverage_2014,Black_No_Insurance_Coverage_2014,Hispanic_Insurance_Coverage_2014,Hispanic_No_Insurance_Coverage_2014,White_Insurance_Coverage_2014,White_No_Insurance_Coverage_2014,Total_Income_2014,Total_Income_Black_2014,Total_Income_Hispanic_2014,Total_Income_White_2014,Population_Black_2014,Population_White_2014,Population_Hispanic_2014,Population_Other_2014,Population_2015,Home_Ownership_2015,Renter_2015,Foreign_Born_2015,Poverty_Black_2015,Poverty_Hispanic_2015,Poverty_White_2015,Black_Insurance_Coverage_2015,Black_No_Insurance_Coverage_2015,Hispanic_Insurance_Coverage_2015,Hispanic_No_Insurance_Coverage_2015,White_Insurance_Coverage_2015,White_No_Insurance_Coverage_2015,Total_Income_2015,Total_Income_Black_2015,Total_Income_Hispanic_2015,Total_Income_White_2015,Population_Black_2015,Population_White_2015,Population_Hispanic_2015,Population_Other_2015,Population_2016,Home_Ownership_2016,Renter_2016,Foreign_Born_2016,Poverty_Black_2016,Poverty_Hispanic_2016,Poverty_White_2016,Black_Insurance_Coverage_2016,Black_No_Insurance_Coverage_2016,Hispanic_Insurance_Coverage_2016,Hispanic_No_Insurance_Coverage_2016,White_Insurance_Coverage_2016,White_No_Insurance_Coverage_2016,Total_Income_2016,Total_Income_Black_2016,Total_Income_Hispanic_2016,Total_Income_White_2016,Population_Black_2016,Population_White_2016,Population_Hispanic_2016,Population_Other_2016,Population_2017,Home_Ownership_2017,Renter_2017,Foreign_Born_2017,Poverty_Black_2017,Poverty_Hispanic_2017,Poverty_White_2017,Black_Insurance_Coverage_2017,Black_No_Insurance_Coverage_2017,Hispanic_Insurance_Coverage_2017,Hispanic_No_Insurance_Coverage_2017,White_Insurance_Coverage_2017,White_No_Insurance_Coverage_2017,Total_Income_2017,Total_Income_Black_2017,Total_Income_Hispanic_2017,Total_Income_White_2017,Population_Black_2017,Population_White_2017,Population_Hispanic_2017,Population_Other_2017,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12
92123,San Diego-Carlsbad,San Diego,27437,13233,12847,4607,17,69,1177,1156,126,2138,2138,8640,1468,72554,57806,75156,76825,2289,16246,27437,1912,28943,13558,13805,4876,13,34,1323,1244,96,2961,2961,9242,1401,71412,58571,85865,71957,2260,17261,28943,1449,29240,13472,14153,4975,25,40,1230,1479,100,3065,3065,9285,1247,71911,72446,70742,74167,2653,16837,29240,1479,29955,13761,14659,4822,50,29,1352,1689,84,3105,3105,10485,1193,0,76793,72442,69727,2699,18220,29955,936,30202,13442,15162,4966,54,67,1429,1682,110,3273,3273,11332,1045,72245,77109,69423,72219,2610,18785,30202,857,31028,14002,15362,5722,56,78,1722,1559,98,3577,3577,11574,903,73272,83929,64773,73171,2458,18949,31028,1157,345700,347200,349300,353400,359300,365200,369900,374400,379200,384800,390600,396500,400600,405200,412100,418400,424700,434100,443300,450600,456300,458600,458700,460000,462200,464300,464100,461400,458300,457100,457300,456900,457200,459100,460600,460500,461700,465300,469200,473000,477100,481400,484800,488000,491700,496700,501300,507000,513700,518800,522700,527100,530600,532700,535200,538900,542400,545900,550300,553900,555900,557400,559600,563200,568400,573100,576300,579000,583000,586600,591000,597200
92124,San Diego-Carlsbad,San Diego,31024,11882,18717,3724,0,12,1935,1131,117,1839,1839,11566,774,78792,68529,61848,86202,2232,21886,31024,893,30742,12201,18041,3604,0,0,1911,1080,168,1820,1820,11543,841,80463,74219,59048,84594,1962,22348,30742,584,30196,12724,16952,3969,14,31,1905,1023,43,2111,2111,11203,916,80625,80423,61250,86757,1891,21719,30196,597,30135,12824,16776,4107,36,21,1838,1095,39,2380,2380,10683,853,79174,76321,64621,82379,2026,21488,30135,621,31061,12841,17537,4675,47,29,1980,1158,31,2243,2243,10670,757,82037,76031,78160,85768,2063,21436,31061,698,32126,13467,17893,5020,63,42,1982,1051,26,2363,2363,11154,691,86068,75179,80742,88543,1870,22323,32126,750,489200,488500,489800,492600,496700,501500,505700,509600,514900,521000,527700,535600,540800,545500,555300,565900,574500,583800,592800,598900,603300,605500,605400,605900,609300,613700,616300,616500,616200,618200,620100,616900,612000,610700,612000,613900,616500,619800,621900,621900,622400,625200,629400,633300,636100,637600,639300,643000,646900,648100,648300,650600,651400,650100,649800,652900,657500,662700,668300,674400,678000,678900,680300,684500,690100,694700,698700,703400,707900,712000,717100,720100
92126,San Diego-Carlsbad,San Diego,76797,42034,30106,29494,0,93,2254,1367,197,4613,4613,16609,3472,80590,77153,64891,81198,2657,31389,76797,3058,77860,42145,30939,29626,35,91,2127,1619,276,4383,4383,16358,3177,81505,78068,59481,81238,3297,31105,77860,2762,78201,43040,30328,30290,22,113,2039,1532,139,4705,4705,16218,2155,85707,96542,70877,82584,3034,29532,78201,3070,79589,42096,33102,31046,73,160,2016,2182,216,4875,4875,16468,2236,86037,96205,61167,83389,3671,30051,79589,2810,80685,41748,34280,31711,85,111,2021,1983,237,5034,5034,16594,1935,90006,91667,66429,89695,3647,30048,80685,2808,81883,43304,34354,32114,98,97,2070,2264,234,5504,5504,16335,1563,92061,84896,72500,95730,3846,29020,81883,3459,361600,362100,362800,364900,367500,370000,371700,374500,379200,384600,389600,394600,398800,404000,411500,419200,427000,436400,444400,450400,455000,457500,458300,460200,463500,466600,467900,467500,467900,470300,473100,473600,474600,477600,480400,481600,483300,486200,488800,491300,494600,499400,504200,507800,509700,511200,513500,518100,523700,526800,527900,529600,531500,532500,534600,538100,542600,547100,551900,555800,559100,562600,566400,570500,575200,579500,582800,586500,590200,592700,595600,600300
92127,San Diego-Carlsbad,San Diego,40237,29939,9089,10692,0,11,1691,719,16,1528,1528,13473,1097,118833,121184,106563,112552,1164,24194,40237,551,40246,29745,9219,10945,0,38,1609,623,18,1624,1624,13050,798,120106,113088,96500,110516,948,22995,40246,501,41900,29822,10848,11322,0,42,1379,683,53,1733,1733,13177,849,123459,145337,96620,112152,1157,23719,41900,444,43033,30352,11501,11721,0,32,1365,579,68,1647,1647,13900,630,123324,170541,102273,111576,904,25001,43033,128,43588,30680,12003,11883,0,89,1027,245,58,2398,2398,14359,739,117150,-666666666,104414,110582,442,26188,43588,124,45980,31271,13590,12882,0,105,1108,361,94,2547,2547,14987,709,127227,-666666666,119050,114638,716,27208,45980,297,660000,660000,659700,660800,663000,666100,668600,673500,681900,690200,697200,705200,710900,716200,725600,736600,748100,763000,776300,783200,785800,787200,788700,792500,798500,804600,807300,808900,812600,818900,824200,826800,830700,837300,842400,844400,846700,850400,854000,856900,859500,862100,864800,866600,867000,867200,869200,875700,884300,888600,889500,891000,891300,890400,890600,891900,893900,897500,902400,905700,907500,910100,913700,919500,926500,931800,935300,940100,946200,951600,957900,966800
92128,San Diego-Carlsbad,San Diego,48438,33543,14032,11388,0,37,1622,784,42,2583,2583,16831,1542,92555,78845,94219,84828,1127,32544,48438,678,49332,32175,16281,11487,0,75,1569,807,51,2603,2603,17047,1598,92531,79980,88784,86299,1152,33494,49332,584,49264,31861,16405,11512,0,68,1514,685,36,2605,2605,17253,1511,90298,81922,79730,86634,991,33472,49264,380,48906,31495,16397,11645,0,80,1509,682,32,2578,2578,17032,1311,0,81548,75635,86962,1011,32995,48906,374,49522,31204,17287,11673,0,79,1491,724,39,2405,2405,17975,1024,96026,64926,90304,91991,1093,33631,49522,458,50473,31554,17904,12614,0,204,1579,807,43,2635,2635,17406,742,94925,81442,93385,89157,1293,32962,50473,1202,504100,502600,500800,502400,507000,511100,513000,515400,521000,527500,534000,541400,547200,553600,564500,575400,584400,594700,604500,611600,616200,617500,617300,619200,623100,626900,629100,630200,632100,635800,639900,641900,643500,646200,648000,647600,648200,651000,652800,653200,654700,657700,661000,663700,665100,666700,668600,672700,678200,681300,682500,684800,686400,686300,686500,687500,689600,693400,699400,704700,707800,710500,714700,720700,727800,734000,738900,742700,746000,749600,754200,760300
92129,San Diego-Carlsbad,San Diego,53218,37673,15007,14554,0,46,1445,1129,290,2529,2529,19648,1377,106565,66821,90373,112174,2010,31629,53218,1100,53387,37346,15538,14809,25,36,1245,1353,283,2298,2298,18616,1588,107870,71120,91094,112320,2268,30735,53387,1191,54664,37084,17036,15015,35,28,1285,1307,270,2814,2814,19010,1402,109267,68581,90833,114656,2187,31019,54664,1653,54735,36326,17916,15225,35,9,1330,945,280,3008,3008,19275,1097,109776,73207,91439,116174,1852,31567,54735,1528,55780,37646,17650,14913,31,10,1643,951,299,3288,3288,19746,1178,115260,72783,91750,121819,2007,32325,55780,1141,54577,35705,18324,14836,30,39,1569,903,98,3175,3175,18819,974,120279,86616,94375,128327,1563,31100,54577,1220,525100,527400,529600,533000,537200,541600,545200,549100,553600,558500,564300,570500,574700,579600,588900,599100,609200,621700,633200,640700,645200,647600,648500,650700,654200,657700,659300,659800,660900,663600,666000,666000,666800,668900,670200,670300,671700,673700,674300,673500,674400,678200,683800,688600,691600,693600,695400,700400,706400,708100,707600,710400,713800,714900,715500,716900,718000,720200,724300,727700,729600,733100,738000,743700,749300,753300,755900,760100,766100,772500,779600,786800
92130,San Diego-Carlsbad,San Diego,47599,33831,13294,14332,0,0,1935,175,30,1820,1820,19364,1391,125573,81932,107639,126346,289,32713,47599,885,48721,34675,13600,14871,0,60,1954,175,14,2153,2153,19880,1350,127968,91328,96212,128488,308,33174,48721,776,50280,34919,14933,15579,0,96,1783,417,54,2092,2092,19864,1186,131166,126061,106477,132310,652,32924,50280,746,51262,35129,15688,16642,0,84,1571,581,83,2179,2179,19982,1062,0,0,100132,133750,955,32862,51262,506,51757,35737,15505,17199,0,86,1601,684,127,2393,2393,20286,921,136855,103636,108708,135898,1141,32838,51757,362,54495,38101,15748,17841,0,85,1703,753,149,2341,2341,20876,794,141926,89844,113529,139106,1321,34472,54495,408,858100,859100,858200,859900,864800,871300,877500,883300,890900,898400,904900,911700,916500,922800,935700,949700,960800,973800,983800,986600,985300,983600,981800,984500,992300,999300,1003000,1005900,1010800,1017800,1026600,1032500,1038800,1047600,1054700,1059000,1065500,1073600,1079500,1083500,1088700,1097300,1108500,1118100,1123300,1126000,1130500,1138600,1146500,1147700,1144900,1145600,1147400,1145500,1143300,1145200,1149100,1155600,1165600,1174000,1178100,1181500,1187000,1195400,1203600,1209000,1214500,1222200,1230200,1235200,1238900,1246000
92131,San Diego-Carlsbad,San Diego,34306,27755,6158,7213,0,0,1180,564,51,1652,1652,14035,593,126209,113561,106387,125431,834,23584,34306,444,33672,26814,6486,7483,0,0,992,545,14,1533,1533,13288,633,124099,87143,117946,122983,712,22453,33672,424,33868,26370,6991,7255,0,0,1101,433,12,1564,1564,13449,550,119924,87604,125893,119353,592,23183,33868,462,34039,26247,7271,7463,16,0,1127,543,0,1586,1586,13318,503,120496,76146,132802,116685,721,23386,34039,292,34425,26352,7592,7726,17,0,1133,493,0,1867,1867,12924,499,120584,68750,132873,119459,683,22812,34425,265,34414,27024,6923,7720,23,0,1002,408,0,1680,1680,12435,455,125035,85066,133056,129000,646,22492,34414,304,618000,618500,620500,625000,629900,634600,639500,645400,654000,664300,674100,683000,688900,695500,707000,717500,724600,732600,740700,747300,752800,754800,755100,757600,764100,771100,773100,771500,772000,774300,774400,770600,768400,769900,769900,767100,766700,770000,772900,774500,777500,783500,790600,796400,799900,802600,805700,811900,819300,821700,821400,824100,827500,829000,830400,831500,831800,833400,837400,841700,845000,848900,853200,857600,861900,865500,869800,875600,882400,889200,896000,903000
92132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92134,0,0,62,0,0,27,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,35,62,0,101,0,0,28,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,61,101,12,151,0,0,23,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,27,92,151,14,199,0,0,26,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,30,134,199,15,216,0,0,18,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,27,148,216,24,258,0,0,5,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,75,133,258,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92135,0,0,1358,0,0,122,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,123,1008,1358,68,688,0,0,66,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,57,516,688,33,955,0,0,97,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,83,693,955,51,953,0,0,53,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,82,744,953,34,851,0,0,48,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,114,645,851,22,944,0,0,42,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,110,694,944,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92139,San Diego-Carlsbad,San Diego,36528,21214,14449,13049,52,171,974,2398,500,5666,5666,6302,2494,62883,62989,56792,55709,4914,14846,36528,2950,36594,21039,14540,12648,39,142,895,2423,468,5620,5620,6195,2540,58079,67550,53125,51806,5041,14805,36594,2731,37450,21442,14960,12971,15,128,1185,2307,442,6286,6286,7214,2780,59679,62750,49713,53929,4554,16380,37450,1968,36934,21512,14202,11671,25,142,1206,2335,311,6939,6939,7782,2267,58050,56821,50109,63352,4272,16606,36934,2178,36720,20958,14667,11971,21,171,1065,2277,163,7468,7468,8329,1819,57442,55850,51313,63017,4171,16584,36720,1950,36836,21273,14514,11674,10,172,939,2594,205,7496,7496,8257,1680,60656,56277,54531,69603,4878,16199,36836,2198,251300,252100,253800,256600,260400,264400,268100,271100,275200,279600,283500,286900,289300,292600,298600,304600,310200,316700,321900,325500,328300,329700,330100,331600,333700,335700,337200,338200,338800,340300,343200,346400,349500,352300,354300,356400,358900,361700,364200,366600,369200,371400,371900,371200,370400,370800,372500,375600,379300,381300,382100,384300,387100,389800,393900,398400,402200,406100,411600,416900,421000,424100,427700,431200,434300,436800,439300,441700,444400,446900,447800,448500
92140,0,0,2661,0,0,157,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,232,1982,2661,76,2514,0,48,140,0,0,0,0,0,0,0,23,0,-666666666,-666666666,-666666666,-666666666,169,1946,2514,57,2594,0,48,195,0,0,0,0,0,0,0,23,0,-666666666,-666666666,-666666666,-666666666,124,2038,2594,86,2977,0,51,137,0,0,0,0,0,0,0,23,0,-666666666,-666666666,-666666666,-666666666,203,2501,2977,13,3112,0,50,135,0,0,0,0,0,0,0,23,0,-666666666,-666666666,-666666666,-666666666,309,2507,3112,14,3348,0,53,85,0,0,0,0,0,0,0,24,0,-666666666,-666666666,-666666666,-666666666,296,2770,3348,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92145,0,0,1381,1256,125,501,0,0,0,41,0,8,8,309,50,224423,-666666666,-666666666,231250,41,691,1381,0,1529,1400,129,510,0,0,9,42,0,9,9,395,50,226875,-666666666,-666666666,250001,42,843,1529,0,1968,1547,421,748,0,0,8,39,0,21,21,459,44,228587,-666666666,-666666666,250001,39,965,1968,14,2145,1630,515,857,0,0,9,115,0,22,22,606,32,0,-666666666,-666666666,250001,126,1083,2145,14,2096,1297,799,886,0,0,39,66,0,69,69,644,131,202563,-666666666,-666666666,250001,77,1277,2096,16,2159,1468,691,834,0,0,38,65,0,94,94,728,96,141691,-666666666,87763,237250,77,1365,2159,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92147,0,0,459,0,0,46,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,33,319,459,39,514,0,0,50,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,46,361,514,22,562,0,0,113,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,77,379,562,22,567,0,0,39,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,75,422,567,16,569,0,0,41,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,101,436,569,8,562,0,0,44,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,99,410,562,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92154,San Diego-Carlsbad,San Diego,81952,44389,30458,28489,76,512,3276,1731,599,20166,20166,21295,10562,56413,52361,50546,66467,5401,54591,81952,6503,84060,46071,31052,29097,64,544,3463,1814,690,21162,21162,22787,11823,57618,51599,52248,66399,5274,58559,84060,5402,86740,46621,33618,29717,73,585,3435,1982,686,22721,22721,23716,11347,60162,51028,53063,72250,5475,59534,86740,6142,88292,47526,34659,30789,57,635,3404,1729,512,24933,24933,25521,10321,60380,52000,53646,69395,4788,60393,88292,6275,88016,47426,34695,30613,25,647,3552,1819,352,26520,26520,27303,8933,61618,53900,54170,70218,4544,61281,88016,5865,87218,49306,31886,30520,21,668,3596,1990,312,27133,27133,27615,7207,63638,63319,57323,68585,4923,60404,87218,6578,253000,254500,256400,259400,262800,265900,269000,272600,276500,279800,282700,286500,289900,293400,298500,303700,308600,315300,322000,327500,332100,335400,337800,341000,344500,347400,348800,350400,353100,355500,356400,356400,357500,360100,361900,362300,363700,366600,369200,370400,372100,375700,380600,384300,386700,389400,392900,397500,402000,404500,406300,409100,411500,412700,413900,416400,419900,424500,430200,434900,437700,440300,443000,445600,448600,451900,454500,456600,459100,460800,461900,464200
92155,0,0,839,0,0,104,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,113,523,839,66,775,0,0,69,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,115,497,775,32,714,0,0,73,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,91,448,714,9,555,0,0,58,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,120,324,555,31,528,0,0,36,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,90,324,528,44,486,0,0,16,0,0,0,0,0,0,0,0,0,-666666666,-666666666,-666666666,-666666666,83,309,486,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92173,San Diego-Carlsbad,San Diego,28723,10169,18071,13383,0,538,1377,244,33,8845,8845,8308,5959,35680,45288,33672,71513,439,24194,28723,2722,31031,10922,19599,14064,0,560,1417,225,41,9709,9709,9015,6203,36621,46786,35414,67500,440,26261,31031,2813,31518,9456,21588,14157,0,542,1507,270,45,10625,10625,9766,5841,35745,46500,33994,75536,501,26769,31518,2782,32355,9631,22099,14546,0,496,1581,172,17,11827,11827,10894,5448,35605,71250,34478,61023,216,27814,32355,3035,32416,9726,22017,14082,0,476,1716,208,0,13124,13124,11894,4415,37166,74408,36142,58681,232,27423,32416,3498,31728,9833,21277,13656,0,584,1503,124,0,13580,13580,12129,3580,38911,81010,37638,61719,156,26860,31728,3584,254400,255700,257800,260800,264900,269600,273400,276300,278800,280800,282600,286100,289800,293900,299400,305700,310900,315600,319300,322900,326300,328000,328500,330900,334300,336400,336100,334900,334500,335500,337600,338900,341600,346700,351300,352800,353800,355700,357800,360600,364900,370500,376200,379600,380900,382300,384400,387600,391600,393400,394200,396000,397900,399000,401300,405400,410000,414500,419300,423800,427200,431500,436400,441300,444700,446000,446900,449600,451600,451300,450500,451800
92201,Riverside-San Bernardino-Ontario,Indio,63009,33799,27023,19447,9,1271,1561,616,237,14528,14528,11219,6547,42198,50625,38323,55963,1306,33210,63009,25183,62551,33300,27264,19283,9,1310,1596,491,214,14953,14953,11741,6604,41335,36921,38302,56559,1251,33498,62551,24354,63915,35329,26713,20045,33,1150,1543,624,233,16511,16511,11710,5572,40024,36792,37037,52875,1625,31347,63915,27464,64238,35348,27133,19829,45,917,1598,793,181,17681,17681,11883,4834,42657,39500,40198,55473,1756,30924,64238,28121,64436,36036,26715,19786,44,953,1518,780,237,18982,18982,11911,4335,42453,42604,37494,52952,2144,29658,64436,29106,64283,38210,24360,19283,44,1010,1670,752,132,20740,20740,12969,3506,42329,33250,37359,53209,1954,31057,64283,27859,131800,131500,132000,132700,133500,134400,135600,136200,137300,139000,141800,144700,147400,150100,153800,158300,162700,167000,171700,176100,179600,182600,184600,185800,187700,190000,191700,192400,193700,195700,197700,199400,200800,202300,203700,206100,209000,211000,212100,214500,217000,218600,219300,220900,223300,225400,227000,228500,229700,230500,231600,233400,235300,237400,239800,241900,243400,245700,247900,249000,249400,250000,251400,252500,252900,254400,257300,259800,262000,264100,264800,265100
92203,Riverside-San Bernardino-Ontario,Indio,24850,17240,7208,3247,0,59,1158,460,151,3278,3278,7984,2240,71965,79208,63385,71103,861,18754,24850,3408,26183,17713,8138,3669,0,119,1086,556,195,4013,4013,8285,2250,72005,79345,62279,71294,1086,19114,26183,3963,27466,18893,8248,4670,0,108,1171,461,98,4582,4582,8356,2304,68027,81235,60940,71753,867,19423,27466,4894,29131,19067,9690,4812,0,57,1324,542,89,5367,5367,8770,1813,64538,80848,60192,69112,1024,19932,29131,5778,29768,20092,9346,5036,0,71,1230,322,53,6044,6044,9233,1489,65947,75433,57790,72535,659,20216,29768,6464,30945,20804,9755,5810,0,50,1321,276,25,6763,6763,9742,1304,67878,79259,64419,70740,577,21312,30945,6336,214600,215100,215900,217200,217800,217400,217500,217800,218900,221700,225800,229300,231700,234800,240000,245800,252400,259900,266500,271100,275500,279200,280600,281000,282700,284700,286100,287400,288500,289100,288700,288500,289400,291100,292600,294900,297100,298300,298800,300000,300900,300800,301300,303700,306400,308600,310300,312300,313600,314000,315000,317500,320300,323500,326000,326600,326900,329000,331200,331700,330500,329400,330000,331200,331800,333100,336000,338100,338900,340000,341300,342300
92210,Riverside-San Bernardino-Ontario,Indian Wells,4861,3939,910,620,0,0,33,16,24,88,88,1457,118,100938,51719,47750,104300,72,4357,4861,54,4876,4048,812,664,0,0,16,11,18,83,83,1386,120,84286,54091,67589,88333,53,4360,4876,48,4839,3954,873,661,0,0,9,9,12,52,52,1276,145,83269,53611,34056,86436,63,4266,4839,52,4946,4177,760,659,0,0,11,0,25,71,71,1437,128,0,16250,250001,92953,64,4505,4946,6,4987,4408,570,726,0,0,11,0,23,111,111,1413,62,96201,16319,250001,95123,63,4483,4987,71,5060,4485,565,543,0,0,45,0,20,109,109,1503,55,103365,16667,182237,101618,54,4633,5060,91,807300,815800,829500,843200,855200,864900,876500,886300,897400,910000,926100,940400,951000,962400,974500,988600,1005900,1027300,1043300,1055100,1064700,1071500,1074600,1077800,1079900,1078500,1075000,1069400,1066500,1070000,1071200,1071700,1070700,1071500,1073300,1075700,1079700,1080800,1072500,1064500,1065900,1067800,1069700,1072600,1076300,1076800,1075600,1074800,1073100,1072100,1075500,1083000,1092000,1098100,1098300,1097700,1100100,1104900,1107500,1107300,1102900,1096900,1092200,1081800,1063100,1051600,1053400,1054900,1053400,1052500,1049100,1042800
